"","lon","lat","month","year","precip","lon2","meanYR","YR2000","DBYR"
"10853",276.75,40.75,7,1932,9.23000049591064,-83.25,NA,NA,1
"10854",277.25,40.75,7,1932,7.65000009536743,-82.75,NA,NA,1
"10855",277.75,40.75,7,1932,9.60000038146973,-82.25,NA,NA,1
"10856",278.25,40.75,7,1932,9.76999950408936,-81.75,NA,NA,1
"10857",278.75,40.75,7,1932,13.7199993133545,-81.25,NA,NA,1
"10858",279.25,40.75,7,1932,14.4899997711182,-80.75,NA,NA,1
"10859",279.75,40.75,7,1932,9,-80.25,NA,NA,1
"10860",280.25,40.75,7,1932,10.3000001907349,-79.75,NA,NA,1
"10861",280.75,40.75,7,1932,10.210000038147,-79.25,NA,NA,1
"10862",281.25,40.75,7,1932,9.01999950408936,-78.75,NA,NA,1
"10863",281.75,40.75,7,1932,9.76000022888184,-78.25,NA,NA,1
"10864",282.25,40.75,7,1932,13.9300003051758,-77.75,NA,NA,1
"10865",282.75,40.75,7,1932,8.30000019073486,-77.25,NA,NA,1
"10866",283.25,40.75,7,1932,4.88000011444092,-76.75,NA,NA,1
"10867",283.75,40.75,7,1932,8.03999996185303,-76.25,NA,NA,1
"10868",284.25,40.75,7,1932,5.52999973297119,-75.75,NA,NA,1
"10869",284.75,40.75,7,1932,6.40999984741211,-75.25,NA,NA,1
"10870",285.25,40.75,7,1932,6.85999965667725,-74.75,NA,NA,1
"10871",285.75,40.75,7,1932,4.69000005722046,-74.25,NA,NA,1
"10872",286.25,40.75,7,1932,3.09999990463257,-73.75,NA,NA,1
"10873",286.75,40.75,7,1932,3.32999992370605,-73.25,NA,NA,1
"10874",287.25,40.75,7,1932,NA,-72.75,NA,NA,1
"10875",287.75,40.75,7,1932,NA,-72.25,NA,NA,1
"10876",288.25,40.75,7,1932,NA,-71.75,NA,NA,1
"10877",288.75,40.75,7,1932,NA,-71.25,NA,NA,1
"10878",289.25,40.75,7,1932,NA,-70.75,NA,NA,1
"10879",234.25,40.25,7,1932,NA,-125.75,NA,NA,1
"10880",234.75,40.25,7,1932,NA,-125.25,NA,NA,1
"10881",235.25,40.25,7,1932,NA,-124.75,NA,NA,1
"10882",235.75,40.25,7,1932,0.490000009536743,-124.25,NA,NA,1
"10883",236.25,40.25,7,1932,0.550000011920929,-123.75,NA,NA,1
"10884",236.75,40.25,7,1932,0.310000002384186,-123.25,NA,NA,1
"10885",237.25,40.25,7,1932,0.159999996423721,-122.75,NA,NA,1
"10886",237.75,40.25,7,1932,0.0300000011920929,-122.25,NA,NA,1
"10887",238.25,40.25,7,1932,0,-121.75,NA,NA,1
"10888",238.75,40.25,7,1932,0.0199999995529652,-121.25,NA,NA,1
"10889",239.25,40.25,7,1932,0.270000010728836,-120.75,NA,NA,1
"10890",239.75,40.25,7,1932,0.140000000596046,-120.25,NA,NA,1
"10891",240.25,40.25,7,1932,0.0500000007450581,-119.75,NA,NA,1
"10892",240.75,40.25,7,1932,0.0300000011920929,-119.25,NA,NA,1
"10893",241.25,40.25,7,1932,0,-118.75,NA,NA,1
"10894",241.75,40.25,7,1932,0.0700000002980232,-118.25,NA,NA,1
"10895",242.25,40.25,7,1932,0.120000004768372,-117.75,NA,NA,1
"10896",242.75,40.25,7,1932,0.240000009536743,-117.25,NA,NA,1
"10897",243.25,40.25,7,1932,0.349999994039536,-116.75,NA,NA,1
"10898",243.75,40.25,7,1932,1.01999998092651,-116.25,NA,NA,1
"10899",244.25,40.25,7,1932,2.30999994277954,-115.75,NA,NA,1
"10900",244.75,40.25,7,1932,2.80999994277954,-115.25,NA,NA,1
"10901",245.25,40.25,7,1932,3.05999994277954,-114.75,NA,NA,1
"10902",245.75,40.25,7,1932,3.45999979972839,-114.25,NA,NA,1
"10903",246.25,40.25,7,1932,3.5,-113.75,NA,NA,1
"10904",246.75,40.25,7,1932,1.83999991416931,-113.25,NA,NA,1
"10905",247.25,40.25,7,1932,0.759999990463257,-112.75,NA,NA,1
"10906",247.75,40.25,7,1932,1.87000012397766,-112.25,NA,NA,1
"10907",248.25,40.25,7,1932,2.1100001335144,-111.75,NA,NA,1
"10908",248.75,40.25,7,1932,5.53999996185303,-111.25,NA,NA,1
"10909",249.25,40.25,7,1932,5.19000005722046,-110.75,NA,NA,1
"10910",249.75,40.25,7,1932,4.27999973297119,-110.25,NA,NA,1
"10911",250.25,40.25,7,1932,3.50999975204468,-109.75,NA,NA,1
"10912",250.75,40.25,7,1932,3.17000007629395,-109.25,NA,NA,1
"10913",251.25,40.25,7,1932,3.25999975204468,-108.75,NA,NA,1
"10914",251.75,40.25,7,1932,3.44000005722046,-108.25,NA,NA,1
"10915",252.25,40.25,7,1932,3.20000004768372,-107.75,NA,NA,1
"10916",252.75,40.25,7,1932,4.42000007629395,-107.25,NA,NA,1
"10917",253.25,40.25,7,1932,4.27999973297119,-106.75,NA,NA,1
"10918",253.75,40.25,7,1932,4.42000007629395,-106.25,NA,NA,1
"10919",254.25,40.25,7,1932,5.47000026702881,-105.75,NA,NA,1
"10920",254.75,40.25,7,1932,5.11999988555908,-105.25,NA,NA,1
"10921",255.25,40.25,7,1932,3.95999979972839,-104.75,NA,NA,1
"10922",255.75,40.25,7,1932,4.88000011444092,-104.25,NA,NA,1
"10923",256.25,40.25,7,1932,5.74000024795532,-103.75,NA,NA,1
"10924",256.75,40.25,7,1932,7.58000040054321,-103.25,NA,NA,1
"10925",257.25,40.25,7,1932,10.0900001525879,-102.75,NA,NA,1
"10926",257.75,40.25,7,1932,17.0499992370605,-102.25,NA,NA,1
"10927",258.25,40.25,7,1932,13.0600004196167,-101.75,NA,NA,1
"10928",258.75,40.25,7,1932,9.43000030517578,-101.25,NA,NA,1
"10929",259.25,40.25,7,1932,6.69999980926514,-100.75,NA,NA,1
"10930",259.75,40.25,7,1932,5.82999992370605,-100.25,NA,NA,1
"10931",260.25,40.25,7,1932,5.02999973297119,-99.75,NA,NA,1
"10932",260.75,40.25,7,1932,7.28000020980835,-99.25,NA,NA,1
"10933",261.25,40.25,7,1932,6.40000009536743,-98.75,NA,NA,1
"10934",261.75,40.25,7,1932,5.39000034332275,-98.25,NA,NA,1
"10935",262.25,40.25,7,1932,8.05999946594238,-97.75,NA,NA,1
"10936",262.75,40.25,7,1932,11.3199996948242,-97.25,NA,NA,1
"10937",263.25,40.25,7,1932,9.68000030517578,-96.75,NA,NA,1
"10938",263.75,40.25,7,1932,10.2199993133545,-96.25,NA,NA,1
"10939",264.25,40.25,7,1932,9.46000003814697,-95.75,NA,NA,1
"10940",264.75,40.25,7,1932,9.86999988555908,-95.25,NA,NA,1
"10941",265.25,40.25,7,1932,12.8899993896484,-94.75,NA,NA,1
"10942",265.75,40.25,7,1932,11.4300003051758,-94.25,NA,NA,1
"10943",266.25,40.25,7,1932,11.6599998474121,-93.75,NA,NA,1
"10944",266.75,40.25,7,1932,10.5599994659424,-93.25,NA,NA,1
"10945",267.25,40.25,7,1932,11.3999996185303,-92.75,NA,NA,1
"10946",267.75,40.25,7,1932,10.8999996185303,-92.25,NA,NA,1
"10947",268.25,40.25,7,1932,10.0500001907349,-91.75,NA,NA,1
"10948",268.75,40.25,7,1932,11.4099998474121,-91.25,NA,NA,1
"10949",269.25,40.25,7,1932,11.3400001525879,-90.75,NA,NA,1
"10950",269.75,40.25,7,1932,10.5,-90.25,NA,NA,1
"10951",270.25,40.25,7,1932,9.46999931335449,-89.75,NA,NA,1
"10952",270.75,40.25,7,1932,9.21999931335449,-89.25,NA,NA,1
"10953",271.25,40.25,7,1932,7.44000005722046,-88.75,NA,NA,1
"10954",271.75,40.25,7,1932,7.53999996185303,-88.25,NA,NA,1
"10955",272.25,40.25,7,1932,8.25,-87.75,NA,NA,1
"10956",272.75,40.25,7,1932,8.53999996185303,-87.25,NA,NA,1
"10957",273.25,40.25,7,1932,8.85999965667725,-86.75,NA,NA,1
"10958",273.75,40.25,7,1932,7.46999979019165,-86.25,NA,NA,1
"10959",274.25,40.25,7,1932,5.77999973297119,-85.75,NA,NA,1
"10960",274.75,40.25,7,1932,6.68000030517578,-85.25,NA,NA,1
"10961",275.25,40.25,7,1932,5.75999975204468,-84.75,NA,NA,1
"10962",275.75,40.25,7,1932,6.40000009536743,-84.25,NA,NA,1
"10963",276.25,40.25,7,1932,6.91999959945679,-83.75,NA,NA,1
"10964",276.75,40.25,7,1932,9.26000022888184,-83.25,NA,NA,1
"10965",277.25,40.25,7,1932,10.6000003814697,-82.75,NA,NA,1
"10966",277.75,40.25,7,1932,12.3400001525879,-82.25,NA,NA,1
"10967",278.25,40.25,7,1932,11.3800001144409,-81.75,NA,NA,1
"10968",278.75,40.25,7,1932,12.1300001144409,-81.25,NA,NA,1
"10969",279.25,40.25,7,1932,11.8699998855591,-80.75,NA,NA,1
"10970",279.75,40.25,7,1932,10.1000003814697,-80.25,NA,NA,1
"10971",280.25,40.25,7,1932,10.9800004959106,-79.75,NA,NA,1
"10972",280.75,40.25,7,1932,11.6700000762939,-79.25,NA,NA,1
"10973",281.25,40.25,7,1932,9.69999980926514,-78.75,NA,NA,1
"10974",281.75,40.25,7,1932,9.26000022888184,-78.25,NA,NA,1
"10975",282.25,40.25,7,1932,8.42000007629395,-77.75,NA,NA,1
"10976",282.75,40.25,7,1932,9.28999996185303,-77.25,NA,NA,1
"10977",283.25,40.25,7,1932,6.66999959945679,-76.75,NA,NA,1
"10978",283.75,40.25,7,1932,8.46999931335449,-76.25,NA,NA,1
"10979",284.25,40.25,7,1932,5.32000017166138,-75.75,NA,NA,1
"10980",284.75,40.25,7,1932,5.82999992370605,-75.25,NA,NA,1
"10981",285.25,40.25,7,1932,8.81999969482422,-74.75,NA,NA,1
"10982",285.75,40.25,7,1932,5.24000024795532,-74.25,NA,NA,1
"10983",286.25,40.25,7,1932,NA,-73.75,NA,NA,1
"10984",286.75,40.25,7,1932,NA,-73.25,NA,NA,1
"10985",287.25,40.25,7,1932,NA,-72.75,NA,NA,1
"10986",287.75,40.25,7,1932,NA,-72.25,NA,NA,1
"10987",288.25,40.25,7,1932,NA,-71.75,NA,NA,1
"10988",288.75,40.25,7,1932,NA,-71.25,NA,NA,1
"10989",289.25,40.25,7,1932,NA,-70.75,NA,NA,1
"10990",234.25,41.25,7,1933,NA,-125.75,NA,NA,1
"10991",234.75,41.25,7,1933,NA,-125.25,NA,NA,1
"10992",235.25,41.25,7,1933,NA,-124.75,NA,NA,1
"10993",235.75,41.25,7,1933,NA,-124.25,NA,NA,1
"10994",236.25,41.25,7,1933,0.659999966621399,-123.75,NA,NA,1
"10995",236.75,41.25,7,1933,0.229999989271164,-123.25,NA,NA,1
"10996",237.25,41.25,7,1933,0.860000014305115,-122.75,NA,NA,1
"10997",237.75,41.25,7,1933,0.0700000002980232,-122.25,NA,NA,1
"10998",238.25,41.25,7,1933,0,-121.75,NA,NA,1
"10999",238.75,41.25,7,1933,0.109999999403954,-121.25,NA,NA,1
"11000",239.25,41.25,7,1933,0.699999988079071,-120.75,NA,NA,1
"11001",239.75,41.25,7,1933,0.810000061988831,-120.25,NA,NA,1
"11002",240.25,41.25,7,1933,0.649999976158142,-119.75,NA,NA,1
"11003",240.75,41.25,7,1933,0.390000015497208,-119.25,NA,NA,1
"11004",241.25,41.25,7,1933,0.179999992251396,-118.75,NA,NA,1
"11005",241.75,41.25,7,1933,0.140000000596046,-118.25,NA,NA,1
"11006",242.25,41.25,7,1933,0.170000001788139,-117.75,NA,NA,1
"11007",242.75,41.25,7,1933,0.189999997615814,-117.25,NA,NA,1
"11008",243.25,41.25,7,1933,0.240000009536743,-116.75,NA,NA,1
"11009",243.75,41.25,7,1933,0.449999988079071,-116.25,NA,NA,1
"11010",244.25,41.25,7,1933,0.600000023841858,-115.75,NA,NA,1
"11011",244.75,41.25,7,1933,0.449999988079071,-115.25,NA,NA,1
"11012",245.25,41.25,7,1933,0.5,-114.75,NA,NA,1
"11013",245.75,41.25,7,1933,0.540000021457672,-114.25,NA,NA,1
"11014",246.25,41.25,7,1933,0.839999973773956,-113.75,NA,NA,1
"11015",246.75,41.25,7,1933,0.659999966621399,-113.25,NA,NA,1
"11016",247.25,41.25,7,1933,0,-112.75,NA,NA,1
"11017",247.75,41.25,7,1933,0.0899999961256981,-112.25,NA,NA,1
"11018",248.25,41.25,7,1933,0.419999986886978,-111.75,NA,NA,1
"11019",248.75,41.25,7,1933,1.52999997138977,-111.25,NA,NA,1
"11020",249.25,41.25,7,1933,2.70000004768372,-110.75,NA,NA,1
"11021",249.75,41.25,7,1933,2.90000009536743,-110.25,NA,NA,1
"11022",250.25,41.25,7,1933,1.91000008583069,-109.75,NA,NA,1
"11023",250.75,41.25,7,1933,1.45000004768372,-109.25,NA,NA,1
"11024",251.25,41.25,7,1933,1.53999996185303,-108.75,NA,NA,1
"11025",251.75,41.25,7,1933,1.63999998569489,-108.25,NA,NA,1
"11026",252.25,41.25,7,1933,1.62999987602234,-107.75,NA,NA,1
"11027",252.75,41.25,7,1933,1.5699999332428,-107.25,NA,NA,1
"11028",253.25,41.25,7,1933,1.74000000953674,-106.75,NA,NA,1
"11029",253.75,41.25,7,1933,2.21000003814697,-106.25,NA,NA,1
"11030",254.25,41.25,7,1933,1.31000006198883,-105.75,NA,NA,1
"11031",254.75,41.25,7,1933,2.27999997138977,-105.25,NA,NA,1
"11032",255.25,41.25,7,1933,3.37999987602234,-104.75,NA,NA,1
"11033",255.75,41.25,7,1933,4.42999982833862,-104.25,NA,NA,1
"11034",256.25,41.25,7,1933,4.64000034332275,-103.75,NA,NA,1
"11035",256.75,41.25,7,1933,3.79000020027161,-103.25,NA,NA,1
"11036",257.25,41.25,7,1933,5.49000024795532,-102.75,NA,NA,1
"11037",257.75,41.25,7,1933,6.30000019073486,-102.25,NA,NA,1
"11038",258.25,41.25,7,1933,5.30000019073486,-101.75,NA,NA,1
"11039",258.75,41.25,7,1933,3.77999997138977,-101.25,NA,NA,1
"11040",259.25,41.25,7,1933,3.1399998664856,-100.75,NA,NA,1
"11041",259.75,41.25,7,1933,4.90000009536743,-100.25,NA,NA,1
"11042",260.25,41.25,7,1933,8.10000038146973,-99.75,NA,NA,1
"11043",260.75,41.25,7,1933,8.31999969482422,-99.25,NA,NA,1
"11044",261.25,41.25,7,1933,10.1900005340576,-98.75,NA,NA,1
"11045",261.75,41.25,7,1933,9.42000007629395,-98.25,NA,NA,1
"11046",262.25,41.25,7,1933,9.96999931335449,-97.75,NA,NA,1
"11047",262.75,41.25,7,1933,11.460000038147,-97.25,NA,NA,1
"11048",263.25,41.25,7,1933,11.7399997711182,-96.75,NA,NA,1
"11049",263.75,41.25,7,1933,10.5500001907349,-96.25,NA,NA,1
"11050",264.25,41.25,7,1933,12.4400005340576,-95.75,NA,NA,1
"11051",264.75,41.25,7,1933,7.89000034332275,-95.25,NA,NA,1
"11052",265.25,41.25,7,1933,7.06999969482422,-94.75,NA,NA,1
"11053",265.75,41.25,7,1933,7.21000003814697,-94.25,NA,NA,1
"11054",266.25,41.25,7,1933,6.73000049591064,-93.75,NA,NA,1
"11055",266.75,41.25,7,1933,4.34000015258789,-93.25,NA,NA,1
"11056",267.25,41.25,7,1933,1.25,-92.75,NA,NA,1
"11057",267.75,41.25,7,1933,4.26999998092651,-92.25,NA,NA,1
"11058",268.25,41.25,7,1933,6.34999990463257,-91.75,NA,NA,1
"11059",268.75,41.25,7,1933,5.15000009536743,-91.25,NA,NA,1
"11060",269.25,41.25,7,1933,3.65000009536743,-90.75,NA,NA,1
"11061",269.75,41.25,7,1933,5.40000009536743,-90.25,NA,NA,1
"11062",270.25,41.25,7,1933,5.22000026702881,-89.75,NA,NA,1
"11063",270.75,41.25,7,1933,4.30000019073486,-89.25,NA,NA,1
"11064",271.25,41.25,7,1933,4.14000034332275,-88.75,NA,NA,1
"11065",271.75,41.25,7,1933,4.19999980926514,-88.25,NA,NA,1
"11066",272.25,41.25,7,1933,5.30999994277954,-87.75,NA,NA,1
"11067",272.75,41.25,7,1933,5.40000009536743,-87.25,NA,NA,1
"11068",273.25,41.25,7,1933,6.85999965667725,-86.75,NA,NA,1
"11069",273.75,41.25,7,1933,8.40999984741211,-86.25,NA,NA,1
"11070",274.25,41.25,7,1933,6.07000017166138,-85.75,NA,NA,1
"11071",274.75,41.25,7,1933,6.48000049591064,-85.25,NA,NA,1
"11072",275.25,41.25,7,1933,5.86999988555908,-84.75,NA,NA,1
"11073",275.75,41.25,7,1933,5.74000024795532,-84.25,NA,NA,1
"11074",276.25,41.25,7,1933,6.19999980926514,-83.75,NA,NA,1
"11075",276.75,41.25,7,1933,6.32000017166138,-83.25,NA,NA,1
"11076",277.25,41.25,7,1933,7.71000003814697,-82.75,NA,NA,1
"11077",277.75,41.25,7,1933,5.55999994277954,-82.25,NA,NA,1
"11078",278.25,41.25,7,1933,4.57999992370605,-81.75,NA,NA,1
"11079",278.75,41.25,7,1933,2.80999994277954,-81.25,NA,NA,1
"11080",279.25,41.25,7,1933,2.67000007629395,-80.75,NA,NA,1
"11081",279.75,41.25,7,1933,4.17999982833862,-80.25,NA,NA,1
"11082",280.25,41.25,7,1933,4.71000003814697,-79.75,NA,NA,1
"11083",280.75,41.25,7,1933,6.94000005722046,-79.25,NA,NA,1
"11084",281.25,41.25,7,1933,7.84999990463257,-78.75,NA,NA,1
"11085",281.75,41.25,7,1933,11.8199996948242,-78.25,NA,NA,1
"11086",282.25,41.25,7,1933,10.7300004959106,-77.75,NA,NA,1
"11087",282.75,41.25,7,1933,10.0300006866455,-77.25,NA,NA,1
"11088",283.25,41.25,7,1933,10.4200000762939,-76.75,NA,NA,1
"11089",283.75,41.25,7,1933,13.2100009918213,-76.25,NA,NA,1
"11090",284.25,41.25,7,1933,11.2600002288818,-75.75,NA,NA,1
"11091",284.75,41.25,7,1933,12.3199996948242,-75.25,NA,NA,1
"11092",285.25,41.25,7,1933,8.34000015258789,-74.75,NA,NA,1
"11093",285.75,41.25,7,1933,8.34000015258789,-74.25,NA,NA,1
"11094",286.25,41.25,7,1933,8.43000030517578,-73.75,NA,NA,1
"11095",286.75,41.25,7,1933,7.33000040054321,-73.25,NA,NA,1
"11096",287.25,41.25,7,1933,NA,-72.75,NA,NA,1
"11097",287.75,41.25,7,1933,NA,-72.25,NA,NA,1
"11098",288.25,41.25,7,1933,NA,-71.75,NA,NA,1
"11099",288.75,41.25,7,1933,NA,-71.25,NA,NA,1
"11100",289.25,41.25,7,1933,NA,-70.75,NA,NA,1
"11101",234.25,40.75,7,1933,NA,-125.75,NA,NA,1
"11102",234.75,40.75,7,1933,NA,-125.25,NA,NA,1
"11103",235.25,40.75,7,1933,NA,-124.75,NA,NA,1
"11104",235.75,40.75,7,1933,NA,-124.25,NA,NA,1
"11105",236.25,40.75,7,1933,0.0500000007450581,-123.75,NA,NA,1
"11106",236.75,40.75,7,1933,0.280000001192093,-123.25,NA,NA,1
"11107",237.25,40.75,7,1933,0,-122.75,NA,NA,1
"11108",237.75,40.75,7,1933,0.00999999977648258,-122.25,NA,NA,1
"11109",238.25,40.75,7,1933,0.0500000007450581,-121.75,NA,NA,1
"11110",238.75,40.75,7,1933,0,-121.25,NA,NA,1
"11111",239.25,40.75,7,1933,0.259999990463257,-120.75,NA,NA,1
"11112",239.75,40.75,7,1933,0.400000005960464,-120.25,NA,NA,1
"11113",240.25,40.75,7,1933,0.270000010728836,-119.75,NA,NA,1
"11114",240.75,40.75,7,1933,0.159999996423721,-119.25,NA,NA,1
"11115",241.25,40.75,7,1933,0.109999999403954,-118.75,NA,NA,1
"11116",241.75,40.75,7,1933,0.0700000002980232,-118.25,NA,NA,1
"11117",242.25,40.75,7,1933,0.150000005960464,-117.75,NA,NA,1
"11118",242.75,40.75,7,1933,0.229999989271164,-117.25,NA,NA,1
"11119",243.25,40.75,7,1933,0.329999983310699,-116.75,NA,NA,1
"11120",243.75,40.75,7,1933,0.280000001192093,-116.25,NA,NA,1
"11121",244.25,40.75,7,1933,0.540000021457672,-115.75,NA,NA,1
"11122",244.75,40.75,7,1933,1.16999995708466,-115.25,NA,NA,1
"11123",245.25,40.75,7,1933,0.659999966621399,-114.75,NA,NA,1
"11124",245.75,40.75,7,1933,0.0600000023841858,-114.25,NA,NA,1
"11125",246.25,40.75,7,1933,0.109999999403954,-113.75,NA,NA,1
"11126",246.75,40.75,7,1933,0.25,-113.25,NA,NA,1
"11127",247.25,40.75,7,1933,0.919999957084656,-112.75,NA,NA,1
"11128",247.75,40.75,7,1933,0.830000042915344,-112.25,NA,NA,1
"11129",248.25,40.75,7,1933,1.72000002861023,-111.75,NA,NA,1
"11130",248.75,40.75,7,1933,2.04999995231628,-111.25,NA,NA,1
"11131",249.25,40.75,7,1933,3.51999998092651,-110.75,NA,NA,1
"11132",249.75,40.75,7,1933,2.78999996185303,-110.25,NA,NA,1
"11133",250.25,40.75,7,1933,2.04999995231628,-109.75,NA,NA,1
"11134",250.75,40.75,7,1933,1.70000004768372,-109.25,NA,NA,1
"11135",251.25,40.75,7,1933,1.4300000667572,-108.75,NA,NA,1
"11136",251.75,40.75,7,1933,2.07999992370605,-108.25,NA,NA,1
"11137",252.25,40.75,7,1933,1.83999991416931,-107.75,NA,NA,1
"11138",252.75,40.75,7,1933,2,-107.25,NA,NA,1
"11139",253.25,40.75,7,1933,2.15000009536743,-106.75,NA,NA,1
"11140",253.75,40.75,7,1933,1.12000000476837,-106.25,NA,NA,1
"11141",254.25,40.75,7,1933,3.32999992370605,-105.75,NA,NA,1
"11142",254.75,40.75,7,1933,1.82999992370605,-105.25,NA,NA,1
"11143",255.25,40.75,7,1933,2.57000017166138,-104.75,NA,NA,1
"11144",255.75,40.75,7,1933,4.01999998092651,-104.25,NA,NA,1
"11145",256.25,40.75,7,1933,4.57000017166138,-103.75,NA,NA,1
"11146",256.75,40.75,7,1933,3.34999990463257,-103.25,NA,NA,1
"11147",257.25,40.75,7,1933,4.80999994277954,-102.75,NA,NA,1
"11148",257.75,40.75,7,1933,6.23000001907349,-102.25,NA,NA,1
"11149",258.25,40.75,7,1933,4.07000017166138,-101.75,NA,NA,1
"11150",258.75,40.75,7,1933,3.65000009536743,-101.25,NA,NA,1
"11151",259.25,40.75,7,1933,3.42999982833862,-100.75,NA,NA,1
"11152",259.75,40.75,7,1933,3.29000020027161,-100.25,NA,NA,1
"11153",260.25,40.75,7,1933,4.78999996185303,-99.75,NA,NA,1
"11154",260.75,40.75,7,1933,6.73000049591064,-99.25,NA,NA,1
"11155",261.25,40.75,7,1933,6.39000034332275,-98.75,NA,NA,1
"11156",261.75,40.75,7,1933,8.39999961853027,-98.25,NA,NA,1
"11157",262.25,40.75,7,1933,9.32999992370605,-97.75,NA,NA,1
"11158",262.75,40.75,7,1933,13.6399993896484,-97.25,NA,NA,1
"11159",263.25,40.75,7,1933,13.8399991989136,-96.75,NA,NA,1
"11160",263.75,40.75,7,1933,7.73000049591064,-96.25,NA,NA,1
"11161",264.25,40.75,7,1933,8.67000007629395,-95.75,NA,NA,1
"11162",264.75,40.75,7,1933,7.36999988555908,-95.25,NA,NA,1
"11163",265.25,40.75,7,1933,7.30000019073486,-94.75,NA,NA,1
"11164",265.75,40.75,7,1933,9.60999965667725,-94.25,NA,NA,1
"11165",266.25,40.75,7,1933,5.53999996185303,-93.75,NA,NA,1
"11166",266.75,40.75,7,1933,3.92999982833862,-93.25,NA,NA,1
"11167",267.25,40.75,7,1933,3.12000012397766,-92.75,NA,NA,1
"11168",267.75,40.75,7,1933,3.59999990463257,-92.25,NA,NA,1
"11169",268.25,40.75,7,1933,3.5,-91.75,NA,NA,1
"11170",268.75,40.75,7,1933,3.87999987602234,-91.25,NA,NA,1
"11171",269.25,40.75,7,1933,2,-90.75,NA,NA,1
"11172",269.75,40.75,7,1933,3.95000004768372,-90.25,NA,NA,1
"11173",270.25,40.75,7,1933,4.88000011444092,-89.75,NA,NA,1
"11174",270.75,40.75,7,1933,4.19999980926514,-89.25,NA,NA,1
"11175",271.25,40.75,7,1933,2.74000000953674,-88.75,NA,NA,1
"11176",271.75,40.75,7,1933,2.03999996185303,-88.25,NA,NA,1
"11177",272.25,40.75,7,1933,2.98000001907349,-87.75,NA,NA,1
"11178",272.75,40.75,7,1933,4.39000034332275,-87.25,NA,NA,1
"11179",273.25,40.75,7,1933,5.30999994277954,-86.75,NA,NA,1
"11180",273.75,40.75,7,1933,6.14000034332275,-86.25,NA,NA,1
"11181",274.25,40.75,7,1933,4.98000001907349,-85.75,NA,NA,1
"11182",274.75,40.75,7,1933,6.14000034332275,-85.25,NA,NA,1
"11183",275.25,40.75,7,1933,6.66999959945679,-84.75,NA,NA,1
"11184",275.75,40.75,7,1933,5.22000026702881,-84.25,NA,NA,1
"11185",276.25,40.75,7,1933,5.27999973297119,-83.75,NA,NA,1
"11186",276.75,40.75,7,1933,6.25999975204468,-83.25,NA,NA,1
"11187",277.25,40.75,7,1933,3.95000004768372,-82.75,NA,NA,1
"11188",277.75,40.75,7,1933,4.77999973297119,-82.25,NA,NA,1
"11189",278.25,40.75,7,1933,4.94000005722046,-81.75,NA,NA,1
"11190",278.75,40.75,7,1933,7.50999975204468,-81.25,NA,NA,1
"11191",279.25,40.75,7,1933,8.09000015258789,-80.75,NA,NA,1
"11192",279.75,40.75,7,1933,5.67000007629395,-80.25,NA,NA,1
"11193",280.25,40.75,7,1933,8.01000022888184,-79.75,NA,NA,1
"11194",280.75,40.75,7,1933,9.48999977111816,-79.25,NA,NA,1
"11195",281.25,40.75,7,1933,11.9699993133545,-78.75,NA,NA,1
"11196",281.75,40.75,7,1933,10.6999998092651,-78.25,NA,NA,1
"11197",282.25,40.75,7,1933,8.44000053405762,-77.75,NA,NA,1
"11198",282.75,40.75,7,1933,11.3099994659424,-77.25,NA,NA,1
"11199",283.25,40.75,7,1933,11.6599998474121,-76.75,NA,NA,1
"11200",283.75,40.75,7,1933,13.8699998855591,-76.25,NA,NA,1
"11201",284.25,40.75,7,1933,10.6199998855591,-75.75,NA,NA,1
"11202",284.75,40.75,7,1933,10.4400005340576,-75.25,NA,NA,1
"11203",285.25,40.75,7,1933,11.1900005340576,-74.75,NA,NA,1
"11204",285.75,40.75,7,1933,9.68000030517578,-74.25,NA,NA,1
"11205",286.25,40.75,7,1933,6.76999950408936,-73.75,NA,NA,1
"11206",286.75,40.75,7,1933,3.95000004768372,-73.25,NA,NA,1
"11207",287.25,40.75,7,1933,NA,-72.75,NA,NA,1
"11208",287.75,40.75,7,1933,NA,-72.25,NA,NA,1
"11209",288.25,40.75,7,1933,NA,-71.75,NA,NA,1
"11210",288.75,40.75,7,1933,NA,-71.25,NA,NA,1
"11211",289.25,40.75,7,1933,NA,-70.75,NA,NA,1
"11212",234.25,40.25,7,1933,NA,-125.75,NA,NA,1
"11213",234.75,40.25,7,1933,NA,-125.25,NA,NA,1
"11214",235.25,40.25,7,1933,NA,-124.75,NA,NA,1
"11215",235.75,40.25,7,1933,0,-124.25,NA,NA,1
"11216",236.25,40.25,7,1933,0.209999993443489,-123.75,NA,NA,1
"11217",236.75,40.25,7,1933,0.150000005960464,-123.25,NA,NA,1
"11218",237.25,40.25,7,1933,0.179999992251396,-122.75,NA,NA,1
"11219",237.75,40.25,7,1933,0.0600000023841858,-122.25,NA,NA,1
"11220",238.25,40.25,7,1933,0,-121.75,NA,NA,1
"11221",238.75,40.25,7,1933,0.0199999995529652,-121.25,NA,NA,1
"11222",239.25,40.25,7,1933,0.209999993443489,-120.75,NA,NA,1
"11223",239.75,40.25,7,1933,0.159999996423721,-120.25,NA,NA,1
"11224",240.25,40.25,7,1933,0.259999990463257,-119.75,NA,NA,1
"11225",240.75,40.25,7,1933,0.179999992251396,-119.25,NA,NA,1
"11226",241.25,40.25,7,1933,0.0199999995529652,-118.75,NA,NA,1
